date,revenue,gross_profit,n_transactions,n_customers,n_products,avg_order_value,avg_discount,avg_quantity,recurring_rev,gp_margin,recurring_share,rev_per_customer,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_end,is_q4,days_in_month,days_to_quarter_end,days_to_holiday,near_holiday,sin_week,cos_week,sin_year,cos_year,roll_mean_7d,roll_std_7d,roll_mean_14d,roll_std_14d,roll_mean_28d,roll_std_28d,roll_mean_90d,roll_std_90d,lag_7d,lag_14d,lag_28d,lag_56d,momentum_7_28,ewm_14d,rev_consumer,rev_enterprise,rev_partner,rev_smb,rev_hardware,rev_services,rev_software,rev_support,rev_training
2023-03-16,24773.74,6588.42,7,7,7,3539.1057142857144,0.05714285714285715,3.142857142857143,9389.33,0.2659,0.379,3539.11,3,16,11,3,1,2023,0,0,0,0,0,31,15,14,0,0.43388373911755823,-0.900968867902419,0.9611297838723007,0.27609697309746883,87297.04714285713,51916.23365688867,79090.03214285713,44388.03557885324,74703.68596249999,44523.50486170859,59853.38646888888,43318.19432452069,8542.36,93518.75,24271.48695,24434.89,1.1686,84217.75586509143,9873.11,3514.94,0.0,11385.69,5033.26,9873.11,1899.63,5020.16,2947.58
2023-03-17,99093.65,39468.729999999996,8,8,8,12386.70625,0.025,2.75,47884.68,0.3983,0.4832,12386.71,4,17,11,3,1,2023,0,0,0,0,0,31,14,14,0,-0.433883739117558,-0.9009688679024191,0.9657399376548549,0.2595117970697999,89615.81571428571,48029.501833067465,74179.67428571428,46424.77722600818,74721.62357142857,44502.530471943435,59243.22169111111,43422.29407123875,93029.73,28529.41,78907.69,90459.72,1.1993,76291.88708307924,82862.54,0.0,14693.529999999999,1537.58,34300.009999999995,57416.479999999996,2407.78,2461.4,2507.98
2023-03-18,70185.68,31204.53,9,9,9,7798.408888888888,0.03888888888888889,3.4444444444444446,10265.830000000002,0.4446,0.1463,7798.41,5,18,11,3,1,2023,1,0,0,0,0,31,13,14,0,-0.9749279121818236,-0.2225209339563146,0.9700639218515071,0.2428497220959356,90482.08999999998,48155.85771227008,79219.97714285714,44892.5843133882,75442.55071428571,44735.74708282984,59928.05124666667,43560.67769146441,44456.32,112442.76999999999,116232.66,34379.20695,1.1994,79332.12213866868,56824.35999999999,0.0,0.0,13361.32,41387.44,21226.39,5128.110000000001,2443.74,0.0
2023-03-19,97744.97,32999.25,8,8,8,12218.12125,0.0625,3.5,38291.42999999999,0.3376,0.3917,12218.12,6,19,11,3,1,2023,1,0,0,0,0,31,12,14,0,-0.7818314824680299,0.6234898018587334,0.9741004551724205,0.22611568550828828,94157.71285714286,44931.28294612036,76201.61357142856,43896.548787502754,73798.0157142857,44021.38647525545,60028.96613555556,43573.94930231758,146814.66,111411.20999999999,42602.4,17869.86,1.2759,78112.59652017953,40503.520000000004,12425.189999999999,31632.78,13183.48,34038.14,52168.57,4430.37,5589.46,1518.43
2023-03-20,14503.78,3319.0,5,5,5,2900.7560000000003,0.09,3.0,3943.3000000000006,0.2288,0.2719,2900.76,0,20,12,3,1,2023,0,0,0,0,0,31,11,14,0,0.0,1.0,0.9778483415056568,0.20931464596304847,87147.75714285714,38749.320640701895,75225.45357142857,43199.760531391235,75767.39321428572,43807.03488981904,61024.61091333333,43398.31495566623,136689.39,54975.97,7096.55,53226.83,1.1502,80730.24631748894,0.0,0.0,2224.8,12278.98,0.0,0.0,5434.49,1128.43,7940.86
2023-03-21,44376.94,15246.38,5,5,5,8875.388,0.030000000000000006,2.8,34845.11,0.3436,0.7852,8875.39,1,21,12,3,1,2023,0,0,0,0,0,31,10,14,0,0.7818314824680298,0.6234898018587336,0.9813064702716093,0.19245158197082998,69692.66999999998,40205.87158513545,72334.58285714286,45927.14231609392,76031.93714285713,43397.433921495685,60364.169246666665,43651.04934568384,123139.76999999999,20350.09,116348.96,112463.8,0.9166,71900.05080849041,39278.64,0.0,0.0,5098.3,31478.72,0.0,7799.92,0.0,5098.3
2023-03-22,61241.270000000004,24209.58,10,10,8,6124.127,0.034999999999999996,2.7,22989.120000000003,0.3953,0.3754,6124.13,2,22,12,3,1,2023,0,0,0,0,0,31,9,14,0,0.9749279121818236,-0.22252093395631434,0.9844738167520922,0.1755314904214282,58440.83714285713,33159.06147654001,74050.78642857143,44253.58616318241,73461.50785714286,43051.08242296315,60409.10780222222,43632.272932370906,58407.1,74952.92,52831.64,53412.520000000004,0.7955,68230.3027006917,31121.97,1779.46,9476.99,18862.850000000002,27685.21,12279.39,17731.91,1488.91,2055.85
2023-03-23,47682.770000000004,23205.95,5,5,5,9536.554,0.06,2.8,4376.67,0.4867,0.0918,9536.55,3,23,12,3,1,2023,0,0,0,0,0,31,8,14,0,0.43388373911755823,-0.900968867902419,0.9873494423939864,0.15855938510313478,58845.718571428566,33175.879619647116,73071.38285714286,44383.62412413431,73761.85178571429,42930.99580613255,59884.27291333333,43330.63798837618,24773.74,8542.36,68322.17,87023.02,0.7978,67298.4316739328,1524.66,0.0,0.0,46158.11,0.0,40513.16,4494.610000000001,2675.0,0.0
2023-03-24,56092.41,22654.23,6,6,5,9348.735,0.03333333333333333,2.6666666666666665,47301.04,0.4039,0.8433,9348.74,4,24,12,3,1,2023,0,0,0,0,0,31,7,14,0,-0.433883739117558,-0.9009688679024191,0.989932495087353,0.141540295217043,62118.43714285713,30256.04848710959,75867.12642857143,41118.90777636274,73024.73035714285,43204.17308775465,59977.41069111111,43294.89053990949,99093.65,93029.73,12747.54,14629.48,0.8506,64683.010117408434,47301.04,0.0,0.0,8791.369999999999,0.0,41577.37,6340.62,8174.42,0.0
2023-03-25,116291.25,37819.130000000005,7,7,7,16613.035714285714,0.09999999999999999,3.5714285714285716,75758.61,0.3252,0.6515,16613.04,5,25,12,3,1,2023,1,0,0,0,0,31,6,13,0,-0.9749279121818236,-0.2225209339563146,0.9922222094179323,0.12447926388678915,55975.40285714285,25487.118857614987,73228.74642857142,41118.00023152139,74572.76142857142,41715.2960839744,60276.32991333333,43172.634746753785,70185.68,44456.32,56680.74,31292.010000000002,0.7506,63537.59676842064,38784.26,14165.47,43824.66,19516.86,30497.120000000003,84297.61,0.0,0.0,1496.52
2023-03-26,68971.55,28041.15,6,6,5,11495.258333333333,0.0,3.5,0.0,0.4066,0.0,11495.26,6,26,12,3,1,2023,1,0,0,0,0,31,5,12,0,-0.7818314824680299,0.6234898018587334,0.994217906893952,0.10738134666416309,62561.91285714285,34229.50483670523,78359.81285714285,41728.892548340285,76701.70821428571,42285.57248628759,58788.878468888885,38623.36457038127,97744.97,146814.66,108301.40000000001,26510.51,0.8157,70571.4171992979,63779.41,0.0,0.0,5192.14,48901.95,13274.85,6794.75,0.0,0.0
2023-03-27,63830.06,30752.18,6,6,6,10638.343333333332,0.041666666666666664,2.8333333333333335,35036.649999999994,0.4818,0.5489,10638.34,0,27,13,3,1,2023,0,0,0,0,0,31,4,11,0,0.0,1.0,0.995918996147179,0.09025161003104117,58451.424285714274,30862.3749693992,72799.59071428572,36801.081245898706,75297.07071428571,41847.98368353919,58882.1864538889,38637.86625009679,14503.78,136689.39,139180.47999999998,136604.96,0.7763,70358.10157272485,25969.489999999998,28793.41,9067.16,0.0,16030.96,28793.41,11851.54,0.0,7154.15
2023-03-28,101147.08885,39597.37,12,12,11,8428.924070833333,0.03333333333333333,3.1666666666666665,64330.93885,0.3915,0.636,8428.92,1,28,13,3,1,2023,0,0,0,0,0,31,3,10,0,0.7818314824680298,0.6234898018587336,0.9973249731081555,0.07309512989807777,65498.0357142857,24030.77293810718,67595.35285714285,31895.892304022807,72605.9842857143,39968.26463134169,59147.423565,38588.40591855202,44376.94,123139.76999999999,25760.75,29313.71,0.9021,69487.69602969487,29245.83,39575.25885,17923.91,14402.09,50917.33885,9923.7,6984.500000000001,447.96,32873.590000000004
2023-03-29,65986.53,20407.44,12,12,10,5498.8775,0.041666666666666664,2.3333333333333335,46321.56,0.3093,0.702,5498.88,2,29,13,3,1,2023,0,0,0,0,0,31,2,9,0,0.9749279121818236,-0.22252093395631434,0.9984354211555643,0.055916990100603484,73608.05697857142,25262.671668451796,66024.44706071429,29393.23781260005,75298.35353035714,39228.02740038563,59512.86591944444,38830.625361929364,61241.270000000004,58407.1,135158.29,65608.42,0.9776,73708.94840573556,34124.52,985.34,22567.58,8309.09,17779.07,27445.8,7816.630000000001,6757.6900000000005,6187.34
2023-03-30,81236.26000000001,26445.120000000003,7,7,7,11605.180000000002,0.021428571428571432,3.857142857142857,41312.07,0.3255,0.5085,11605.18,3,30,13,3,1,2023,0,0,0,0,0,31,1,8,0,0.43388373911755823,-0.900968867902419,0.9992500112396835,0.03872228089217446,74285.9512642857,24937.083990319457,66565.83491785714,29311.832250552463,72827.93353035714,37456.76241894834,59984.24025277778,38646.37445359932,47682.770000000004,24773.74,93518.75,22746.809999999998,1.02,72679.29261830416,47956.49,9478.02,12694.59,11107.16,8885.02,49153.95,9478.02,1632.64,12086.63
2023-03-31,20245.98,5446.25,5,5,5,4049.196,0.04,2.0,472.47,0.269,0.0233,4049.2,4,31,13,3,1,2023,0,0,1,1,0,31,0,7,0,-0.433883739117558,-0.9009688679024191,0.9997685019798909,0.021516097436222254,79079.30697857143,22026.093135026073,70598.87206071427,26904.83565719271,72389.27317321429,37276.96468774489,59755.52880833333,38456.446469422684,56092.41,99093.65,28529.41,27827.92,1.0924,73820.22160253028,8082.820000000001,0.0,0.0,12163.16,0.0,9869.99,9903.52,472.47,0.0
2023-04-01,84249.52,28977.68,4,4,3,21062.38,0.037500000000000006,3.75,68540.0,0.344,0.8135,21062.38,5,1,13,4,2,2023,1,1,0,0,0,30,90,6,0,-0.9749279121818236,-0.2225209339563146,0.9999907397361901,0.004303538296244289,73958.38840714285,30714.515988141196,64966.895632142856,28675.51288899252,72093.4363875,37668.74698434984,58866.193363888895,38434.101704879264,116291.25,70185.68,112442.76999999999,83676.56,1.0259,66676.98938885957,84249.52,0.0,0.0,0.0,15709.52,66351.4,0.0,2188.6,0.0
2023-04-02,89605.62,45893.990000000005,4,4,4,22401.405,0.0125,4.25,7463.08,0.5122,0.0833,22401.4,6,2,13,4,2,2023,1,0,0,0,0,30,89,5,0,-0.7818314824680299,0.6234898018587334,0.9999166586547379,-0.01291029607500882,69380.99840714285,25256.87259160527,65971.45563214285,29115.369234942376,71086.53460178571,36919.60499721847,59631.08325277778,38244.071784695014,68971.55,97744.97,111411.20999999999,15633.150000000001,0.976,69019.99347034497,83680.4,5925.22,0.0,0.0,7463.08,68966.04,7251.28,0.0,5925.22
2023-04-03,28346.910000000003,11274.29,5,5,5,5669.3820000000005,0.04,3.0,14342.34,0.3977,0.506,5669.38,0,3,14,4,2,2023,0,0,0,0,0,30,88,4,0,0.0,1.0,0.9995462806873573,-0.030120304846908114,72328.72269285713,26380.238184341426,65390.073489285714,28507.012458839203,70307.76353035714,36261.62179494745,59876.69469722223,38365.96657829167,63830.06,14503.78,54975.97,23171.52,1.0287,71764.74367429898,14342.34,2115.84,8887.67,3001.06,0.0,12906.36,2115.84,4437.04,8887.67
2023-04-04,18925.64,6170.42,6,6,6,3154.273333333333,0.025000000000000005,2.1666666666666665,2002.07,0.326,0.1058,3154.27,1,4,14,4,2,2023,0,0,0,0,0,30,87,3,1,0.7818314824680298,0.6234898018587336,0.9988797155850336,-0.04732138832243185,67259.7012642857,31245.82514100859,66378.86848928571,26794.86166263578,69356.72567321429,37019.897003665115,58672.05380833333,37619.48639669693,101147.08885,44376.94,20350.09,36334.25,0.9698,65975.69918439245,8685.28,4819.64,0.0,5420.72,7215.5,2817.57,5420.72,923.25,2548.6
2023-04-05,83169.57,27332.08,7,7,7,11881.367142857143,0.07857142857142858,2.4285714285714284,65974.03,0.3286,0.7932,11881.37,2,5,14,4,2,2023,0,0,0,0,0,30,86,2,1,0.9749279121818236,-0.22252093395631434,0.9979171608653922,-0.06450844944931623,55513.77999999999,31832.554900454277,64560.91848928572,29161.347963635504,69305.85245892858,37090.647966836856,58233.379586111114,37852.089427795865,65986.53,61241.270000000004,74952.92,40370.17,0.801,59702.35795980679,8777.82,53533.19,0.0,20858.559999999998,10050.07,60443.75,1867.26,0.0,10808.49
2023-04-06,163975.07,65622.92,12,12,10,13664.589166666667,0.06666666666666667,3.5,73389.81,0.4002,0.4476,13664.59,3,6,14,4,2,2023,0,0,0,0,0,30,85,1,1,0.43388373911755823,-0.900968867902419,0.9966589017541702,-0.08167639533042241,57968.49999999999,33398.73746355146,66127.22563214286,29555.56720661953,69599.30424464286,37169.40129442656,58586.5613638889,37935.65551705963,81236.26000000001,47682.770000000004,8542.36,47616.380000000005,0.8329,62831.31956516589,1513.82,55307.520000000004,43639.72,63514.01,41651.4,115252.03,7071.639999999999,0.0,0.0
2023-04-07,45482.369999999995,17254.170000000002,10,10,8,4548.236999999999,0.065,3.0,33820.96,0.3794,0.7436,4548.24,4,7,14,4,2,2023,0,0,0,0,0,30,84,0,1,-0.433883739117558,-0.9009688679024191,0.9951053111006976,-0.09882013873287143,69788.32999999999,52298.66082431495,74433.81848928572,38852.70023594503,75150.47245892858,39260.87497469805,59997.628252777766,39454.3963347848,20245.98,56092.41,93029.73,100461.08,0.9286,76317.1529564771,25365.489999999998,760.44,4336.93,15019.51,9331.54,18337.47,11330.259999999998,6483.1,0.0
2023-04-08,103151.95,26156.92,9,9,9,11461.327777777777,0.03888888888888889,3.5555555555555554,13933.22,0.2536,0.1351,11461.33,5,8,14,4,2,2023,1,0,0,0,0,30,83,1,1,-0.9749279121818236,-0.2225209339563146,0.9932568492674143,-0.11593459959550041,73393.52857142857,49085.38919563794,73675.95848928571,39338.43128002981,73452.35245892858,39486.531943210925,60471.77925277778,39013.34982621246,84249.52,116291.25,44456.32,15304.43,0.9992,72205.84856228015,13933.22,63833.15,0.0,25385.58,7464.83,63833.15,18186.4,2261.9,11405.669999999998
2023-04-09,127004.48999999999,56264.24,10,10,10,12700.448999999999,0.045,3.2,15412.37,0.443,0.1214,12700.45,6,9,14,4,2,2023,1,0,0,0,0,30,82,1,1,-0.7818314824680299,0.6234898018587334,0.9911140639934547,-0.1330147065341959,76093.87571428569,50287.375102344165,72737.43706071428,38388.79821875855,75548.62495892857,39448.175892233055,60541.840475,39085.00238442506,89605.62,68971.55,146814.66,21421.21,1.0072,76331.99542064281,76092.06999999999,16009.189999999999,805.95,34097.28,41740.42,66268.84,14537.09,2845.24,1612.9
2023-04-10,68134.24,28880.66,7,7,7,9733.462857142858,0.10714285714285714,2.7142857142857144,40629.049999999996,0.4239,0.5963,9733.46,0,10,15,4,2,2023,0,0,0,0,0,30,81,0,1,0.0,1.0,0.9886775902323405,-0.1500553983446526,81436.5714285714,53824.457264551675,76882.64706071428,40995.56277958258,74841.11888750001,38283.11888594789,61860.07880833333,39305.48586083583,28346.910000000003,63830.06,136689.39,82595.17,1.0881,83088.32803122378,24613.04,38582.46000000001,0.0,4938.74,14297.13,38582.46000000001,2900.54,2114.07,10240.04
2023-04-11,92889.31,33134.25,6,6,6,15481.551666666666,0.016666666666666666,3.0,71346.17,0.3567,0.7681,15481.55,1,11,15,4,2,2023,0,0,0,0,0,30,80,1,1,0.7818314824680298,0.6234898018587336,0.9859481499638304,-0.16705162550211924,87120.4757142857,49184.56006762078,77190.08848928571,40906.18863548593,72392.72067321428,36323.16241541464,61714.93925277778,39257.36871893721,18925.64,101147.08885,123139.76999999999,54614.07,1.2034,81094.4496270606,69741.5,14967.08,0.0,8180.73,8180.73,75843.26000000001,4752.25,0.0,4113.07
2023-04-12,118648.5,42303.35,8,8,7,14831.0625,0.03125,3.125,811.89,0.3565,0.0068,14831.06,2,12,15,4,2,2023,0,0,0,0,0,30,79,2,1,0.9749279121818236,-0.22252093395631434,0.9829265519799822,-0.18399835165768005,97686.71428571429,38978.52345063791,76600.24714285714,40592.50442671678,71312.34710178571,35190.07268117703,62305.75825277778,39322.63597659242,83169.57,65986.53,58407.1,36806.740000000005,1.3698,82667.09767678587,47670.94,55345.42,15632.140000000001,0.0,34782.31,79228.16,3826.1400000000003,811.89,0.0
2023-04-13,37467.08,16224.61,8,8,8,4683.385,0.03125,3.75,9881.77,0.433,0.2637,4683.38,3,13,15,4,2,2023,0,0,0,0,0,30,78,3,1,0.43388373911755823,-0.900968867902419,0.9796136916454901,-0.20089055513063506,102755.13285714285,39082.77254060615,80361.81642857144,41950.59487164332,73463.82567321429,36198.9209479592,63200.477697222224,39680.70474382222,163975.07,81236.26000000001,24773.74,24271.48695,1.3987,87464.61798654776,16476.34,3815.15,0.0,17175.59,0.0,0.0,15099.67,5978.629999999999,16388.78
2023-04-14,132772.8975,38451.67,11,11,11,12070.263409090909,0.031818181818181815,2.727272727272727,66150.48749999999,0.2896,0.4982,12070.26,4,14,15,4,2,2023,0,0,0,0,0,30,77,4,0,-0.433883739117558,-0.9009688679024191,0.9760105506323683,-0.21772323039653177,84682.56285714284,35102.476868999685,77235.44642857143,43483.36237224011,73917.15924464285,35641.765783017436,63452.53991944444,39441.00722246426,45482.369999999995,20245.98,99093.65,78907.69,1.1456,80798.2795883414,87518.94,9705.177499999996,2408.48,33140.3,9586.56,97369.45999999999,15767.5,6309.847499999996,3739.5299999999997
2023-04-15,90266.2,29492.95,7,7,7,12895.171428571428,0.049999999999999996,3.142857142857143,4653.63,0.3267,0.0516,12895.17,5,15,15,4,2,2023,1,0,0,0,0,30,76,5,0,-0.9749279121818236,-0.2225209339563146,0.9721181966290613,-0.23449138957040985,97152.63821428569,34352.605442593405,85273.08339285714,42528.3571619844,75119.9895125,37062.85425042698,64365.73755833333,40085.92863639819,103151.95,84249.52,70185.68,116232.66,1.2933,87728.2286432292,8066.87,20810.93,42725.0,18663.4,37111.72,42266.0,3872.24,4653.63,2362.61
2023-04-16,90630.7,36874.46,10,10,10,9063.07,0.06000000000000001,3.3,38099.020000000004,0.4069,0.4204,9063.07,6,16,15,4,2,2023,1,0,0,0,0,30,75,6,0,-0.7818314824680299,0.6234898018587334,0.9679377830240642,-0.25119006388481935,95311.81678571427,34322.781377244515,85702.84624999999,42547.61396501846,75837.15094107144,37157.9953847947,65032.78289166667,40010.97513721479,127004.48999999999,89605.62,97744.97,42602.4,1.2568,88066.62482413197,60949.37,0.0,8723.69,20957.64,33156.47,37294.15,8887.39,969.98,10322.71
2023-04-17,114088.48000000001,37569.6,10,10,7,11408.848000000002,0.06,3.7,100265.82,0.3293,0.8788,11408.85,0,17,16,4,2,2023,0,0,0,0,0,30,74,7,0,0.0,1.0,0.9634705485641488,-0.2678143051621742,90115.56107142856,31349.640438068298,85776.06625,42555.72812098286,75583.06986964286,37026.73594797043,65691.653225,39937.960219515146,68134.24,28346.910000000003,14503.78,7096.55,1.1923,88408.50151424772,12603.609999999999,19027.5,27440.8,55016.57000000001,0.0,88706.35,12378.07,2876.64,10127.42
2023-04-18,95514.7,30272.550000000003,7,7,6,13644.957142857142,0.021428571428571432,2.0,86338.61,0.3169,0.9039,13644.96,1,18,16,4,2,2023,0,0,0,0,0,30,73,8,0,0.7818314824680298,0.6234898018587336,0.9587178169872964,-0.2843591872810034,96680.4525,30785.92076259622,91900.46410714286,39731.05668015248,79139.66629821427,35701.56241726081,66915.18155833332,39711.981683589016,92889.31,18925.64,44376.94,116348.96,1.2216,91832.49864568136,31838.11,0.0,0.0,63676.59,6468.66,85477.63,2707.43,860.98,0.0
2023-04-19,28318.9,12764.17,7,7,6,4045.557142857143,0.028571428571428574,2.857142857142857,4939.78,0.4507,0.1744,4045.56,2,19,16,4,2,2023,0,0,0,0,0,30,72,9,0,0.9749279121818236,-0.22252093395631434,0.9536809966304457,-0.30081980763566735,97055.5082142857,30748.00549932559,97371.11124999999,33729.67794931321,80966.01486964284,35161.29043055749,67724.87533611112,39541.6902807034,118648.5,83169.57,61241.270000000004,52831.64,1.1987,92323.45882625719,6032.4,0.0,0.0,22286.5,17645.76,0.0,3990.95,6682.1900000000005,0.0
2023-04-20,65422.520000000004,21044.48,11,11,9,5947.501818181819,0.04090909090909091,2.272727272727273,34197.01,0.3217,0.5227,5947.5,3,20,16,4,2,2023,0,0,0,0,0,30,71,10,0,0.43388373911755823,-0.900968867902419,0.9483615800121715,-0.3171912885891061,84151.27964285713,38221.87258298558,93453.20625,38372.27530766075,79790.21594107142,36374.8409005492,67768.03100277779,39496.00598459793,37467.08,163975.07,47682.770000000004,68322.17,1.0547,83789.51764942291,28875.420000000002,22421.8,7393.88,6731.42,36340.79,0.0,14772.560000000001,2538.85,11770.32
2023-04-21,17440.49,5726.14,6,6,6,2906.7483333333334,0.06666666666666667,2.0,13277.69,0.3283,0.7613,2906.75,4,21,16,4,2,2023,0,0,0,0,0,30,70,10,0,-0.433883739117558,-0.9009688679024191,0.9427611433904207,-0.3334687789181868,88144.91392857142,33727.28223142567,86413.73839285714,33120.1057419319,80423.77844107142,35946.86805809481,67489.83989166668,39422.48731503729,132772.8975,45482.369999999995,56092.41,12747.54,1.096,81340.58462949986,2090.59,3712.3900000000003,450.41,11187.1,0.0,10194.78,1442.73,2994.7200000000003,2808.26
2023-04-22,88985.69,30663.78,7,7,7,12712.24142857143,0.04285714285714286,3.4285714285714284,48440.060000000005,0.3446,0.5444,12712.24,5,22,16,4,2,2023,1,0,0,0,0,30,69,9,0,-0.9749279121818236,-0.2225209339563146,0.9368813462954315,-0.3496474552512284,71668.8557142857,36360.263534443686,84410.7469642857,36464.949120520265,79043.35272678571,37619.10013021144,67301.63192555556,39622.265397093375,90266.2,103151.95,116291.25,56680.74,0.9067,72820.57201223321,42758.13,38805.32,0.0,7422.24,21860.53,45716.33,21408.83,0.0,0.0
2023-04-23,79636.01,26340.350000000002,11,11,9,7239.637272727272,0.07727272727272727,2.8181818181818183,21675.06,0.3308,0.2722,7239.64,6,23,16,4,2,2023,1,0,0,0,0,30,68,8,0,-0.7818314824680299,0.6234898018587334,0.9307239310379795,-0.36572252349726897,71485.92571428571,36254.171891586884,83398.87125,36099.611765231384,78068.15415535714,36966.013735572276,68091.80781444443,39333.45385996234,90630.7,127004.48999999999,68971.55,108301.40000000001,0.9157,74975.92107726878,33198.909999999996,4141.13,2833.32,39462.65,13171.36,43987.86,8835.81,348.37,13292.61
2023-04-24,33784.86,16776.73,5,5,5,6756.972,0.11000000000000001,3.2,23144.3,0.4966,0.685,6756.97,0,24,17,4,2,2023,0,0,0,0,0,30,67,7,0,0.0,1.0,0.9242907221930934,-0.3816892202666588,69915.2557142857,35517.184429839435,80015.40839285715,33847.855573868175,78449.02772678572,36923.73259906844,68385.24314777777,39319.81865684343,114088.48000000001,68134.24,63830.06,139180.47999999998,0.8912,75597.26626696627,14629.21,14199.34,2673.32,2282.99,28828.55,0.0,4956.3099999999995,0.0,0.0
2023-04-25,31245.32,10678.04,7,7,6,4463.617142857142,0.0071428571428571435,3.142857142857143,5205.360000000001,0.3417,0.1666,4463.62,1,25,17,4,2,2023,0,0,0,0,0,30,66,6,0,0.7818314824680298,0.6234898018587336,0.9175836260593937,-0.39754281428255595,58443.30999999999,31627.296544582074,77561.88125,35954.70393585761,77375.98486964285,37790.704647003775,67511.03270333333,39203.268864238875,95514.7,92889.31,101147.08885,25760.75,0.7553,70022.2787647041,20687.99,3208.44,0.0,7348.89,0.0,0.0,24823.34,6421.98,0.0
2023-04-26,92139.45999999999,33063.78,5,5,5,18427.892,0.01,3.8,85856.68,0.3588,0.9318,18427.89,2,26,17,4,2,2023,0,0,0,0,0,30,65,5,0,0.9749279121818236,-0.22252093395631434,0.9106046300942163,-0.4132786077829042,49261.96999999999,28216.658774715568,73158.73910714286,37667.05975763999,74879.49312500001,38465.07426241868,67264.73048111111,39362.15369966015,28318.9,118648.5,65986.53,135158.29,0.6579,64852.01759607689,85856.68,0.0,0.0,6282.78,23505.16,58752.09,6282.78,3599.43,0.0
2023-04-27,74763.94,27215.309999999998,10,10,9,7476.394,0.035,3.1,21973.98,0.364,0.2939,7476.39,3,27,17,4,2,2023,0,0,0,0,0,30,64,4,0,0.43388373911755823,-0.900968867902419,0.9033558023246845,-0.4288919379124835,58379.19285714285,30537.08044803875,71265.23625,35825.70044057993,75813.5263392857,38558.54917187337,67321.57981444444,39394.691809004995,65422.520000000004,37467.08,81236.26000000001,93518.75,0.77,68490.3432499333,20250.89,20014.58,0.0,34498.47,24393.33,13187.77,33701.89,1043.2,2437.75
2023-04-28,46765.549999999996,15781.34,8,8,8,5845.693749999999,0.08125,3.125,18136.68,0.3375,0.3878,5845.69,4,28,17,4,2,2023,0,0,0,0,0,30,63,3,1,-0.433883739117558,-0.9009688679024191,0.895839290734909,-0.4443781781046132,59713.68142857141,31095.190295829474,73929.29767857143,34480.557501130774,75582.37205357142,38544.234218908474,67989.74048111112,38998.929251226065,17440.49,132772.8975,20245.98,28529.41,0.79,69326.82281660887,5533.82,445.38,0.0,40786.35,3745.3,17311.19,24544.84,1164.22,0.0
2023-04-29,65236.05,29851.81,7,7,7,9319.435714285715,0.05,3.2857142857142856,8087.3,0.4576,0.124,9319.44,5,29,17,4,2,2023,1,0,0,0,0,30,62,2,1,-0.9749279121818236,-0.2225209339563146,0.8880573226294932,-0.45973273945210397,63902.975714285705,26010.399346068523,67785.91571428571,30637.75819428264,76529.49955357143,37444.25056238371,68161.66870333334,38869.22029219172,88985.69,90266.2,84249.52,112442.76999999999,0.835,66318.65310772769,0.0,39749.68,14405.42,11080.95,7709.2,39749.68,6367.860000000001,3154.0899999999997,8255.22
2023-04-30,115791.57,45707.77,13,13,13,8907.043846153847,0.01153846153846154,3.076923076923077,19941.09,0.3947,0.1722,8907.04,6,30,17,4,2,2023,1,0,1,0,0,30,61,1,1,-0.7818314824680299,0.6234898018587334,0.8800122039735357,-0.47495107206704995,60510.16999999999,23633.6689973577,65998.04785714285,29947.552855177208,75850.44705357144,37471.45750687131,68591.9524811111,38616.48462066398,79636.01,90630.7,89605.62,111411.20999999999,0.7978,66174.30602669733,8863.56,18276.38,0.0,88651.63,53124.08,42940.88,12529.75,1498.5600000000002,5698.3
2023-05-01,65486.83,19889.05,3,3,3,21828.943333333333,0.05000000000000001,4.0,54469.600000000006,0.3037,0.8318,21828.94,0,1,18,5,2,2023,0,1,0,0,0,31,60,0,1,0.0,1.0,0.8717063187093219,-0.49002866642905923,65675.24999999999,31237.773427026885,67795.25285714286,32209.094559682115,76785.65955357142,38148.138413529756,68360.69259222223,38265.328589956895,33784.86,114088.48000000001,28346.910000000003,54975.97,0.8553,72789.94122313769,15360.0,50126.83,0.0,0.0,4342.77,50126.83,11017.23,0.0,0.0
2023-05-02,49266.68,14019.21,4,4,4,12316.67,0.0625,2.25,30336.49,0.2846,0.6158,12316.67,1,2,18,5,2,2023,0,0,0,0,0,31,59,1,1,0.7818314824680298,0.6234898018587336,0.8631421280499114,-0.5049610547215204,70204.10285714285,27970.984675797958,64323.70642857143,29325.85901806446,78112.08526785714,37030.84814410307,68762.61614777778,38039.89649029235,31245.32,95514.7,18925.64,20350.09,0.8988,71816.19306005267,20925.21,0.0,0.0,28341.47,0.0,45281.3,3985.3799999999997,0.0,0.0
2023-05-03,79772.24,37730.35,9,9,7,8863.582222222223,0.061111111111111116,3.111111111111111,6043.969999999999,0.473,0.0758,8863.58,2,3,18,5,2,2023,0,0,0,0,0,31,58,2,1,0.9749279121818236,-0.22252093395631434,0.854322169749827,-0.5197438121555155,72778.58285714286,24387.323160808857,61020.27642857143,28122.1743347806,79195.69383928573,35653.063125350214,68581.04125888889,38094.08471695651,92139.45999999999,28318.9,83169.57,74952.92,0.919,68809.59131871231,2125.95,0.0,6734.21,70912.08,4142.45,61035.28,12468.560000000001,2125.95,0.0
